origin,first city,second city,third city,fourth city,distance,political,points,probabilityDistribution
Kuala Lumpur,Canberra,Moscow,Paris,Seoul,32458.215706499243
Kuala Lumpur,Jakarta,Canberra,Paris,Seoul,32461.4929231721
Kuala Lumpur,Canberra,Jakarta,Paris,Seoul,32465.8846875347
Kuala Lumpur,Canberra,Paris,Moscow,Seoul,32536.20623056685
Kuala Lumpur,Canberra,ShangHai,Paris,Seoul,32694.856687816853
Kuala Lumpur,ShangHai,Canberra,Moscow,Seoul,32774.36274456528
Kuala Lumpur,Paris,ShangHai,Moscow,Seoul,33111.95001538647
Kuala Lumpur,Canberra,Tokyo,Paris,Seoul,33158.39269727972
Kuala Lumpur,Moscow,ShangHai,Paris,Seoul,33174.0784843691
Kuala Lumpur,Moscow,Canberra,Jakarta,Seoul,33293.53476764413
Kuala Lumpur,Jakarta,Moscow,Canberra,Seoul,33388.974490779656
Kuala Lumpur,ShangHai,Moscow,Canberra,Seoul,33464.92024192527
Kuala Lumpur,Canberra,Paris,ShangHai,Seoul,33574.32868348249
Kuala Lumpur,Paris,Tokyo,Moscow,Seoul,34227.540370111936
Kuala Lumpur,Moscow,Tokyo,Paris,Seoul,34289.668839094564
Kuala Lumpur,Canberra,Paris,Tokyo,Seoul,34318.39127345272
Kuala Lumpur,Tokyo,Canberra,Moscow,Seoul,34363.161335653844
Kuala Lumpur,Canberra,Moscow,Jakarta,Seoul,35607.07800405757
Kuala Lumpur,Tokyo,Moscow,Canberra,Seoul,35705.77317827643
Kuala Lumpur,Paris,Canberra,Seoul, ,35759.796769093475
Kuala Lumpur,Paris,Moscow,Canberra,Seoul,35808.0574708855
Kuala Lumpur,Paris,Jakarta,Canberra,Seoul,35815.72645192096
Kuala Lumpur,Moscow,Paris,Canberra,Seoul,35948.17646393574
Kuala Lumpur,Paris,ShangHai,Canberra,Seoul,36044.69845220311
Kuala Lumpur,Paris,Canberra,ShangHai,Seoul,36148.30594313724
Kuala Lumpur,Paris,Canberra,Tokyo,Seoul,36452.92909887188
Kuala Lumpur,Paris,Tokyo,Canberra,Seoul,36508.23446166597
